Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,917.805,2.09492,18.1732ms,99829,120,5.66676e+08,103731,Tie
jeaiii::to_text,886.184,1.09348,19.5448ms,99829,120,1.65605e+08,107433,Tie
