Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,2137.63,0.843358,20.3141ms,257021,120,1.12223e+08,114667,Win
jeaiii::to_text,488.195,1.19641,738.465ms,257036,300,1.08265e+10,502114,Loss
