Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,1009.02,0.695986,1.83987ms,9981,120,517294,9433.6,Win
vn::to_chars,936.238,1.82093,4.3561ms,9983,240,8.23007e+06,10169.6,Loss
