Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1271.45,2.27904,135.711ms,948250,120,3.15308e+10,711253,Win
jeaiii::to_text,549.901,1.88142,349.63ms,948250,120,1.14876e+11,1.64452e+06,Loss
