Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1958.1,2.32695,0.560896ms,2571,240,203788,1252.27,Win
jeaiii::to_text,575.745,0.927146,0.794112ms,2566,120,186470,4251.73,Loss
