Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,2696.73,0.850701,1.25082ms,19394,120,408522,6858.67,Win
jeaiii::to_text,2152.97,1.44494,2.02394ms,19394,120,1.8491e+06,8590.93,Loss
