Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,4585.95,0.81676,21.6131ms,188799,240,2.46799e+07,39261.9,Win
jeaiii::to_text,2937.43,0.437353,26.3752ms,188799,240,1.72481e+07,61296,Loss
