Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,520.311,0.647327,8.78899ms,26483,120,1.18484e+07,48541.9,Win
jeaiii::to_text,214.672,1.92498,20.0509ms,26483,120,6.15519e+08,117653,Loss
