Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,500.879,1.75491,1.45792ms,800,480,342976,1523.2,Win
strtoll/strtoull,288.177,2.03747,2.42688ms,800,480,1.39664e+06,2647.47,Loss
