Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,170.787,2.1856,0.467968ms,200,240,142990,1116.8,Win
strtoll/strtoull,141.916,2.27881,0.592128ms,200,240,225126,1344,Loss
