Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::from_chars,1314.28,1.59722,256.556ms,800000,30,2.57902e+09,580499,2.31015,Win
std::from_chars,694.894,0.220609,472.644ms,800000,30,1.75999e+08,1.09792e+06,4.37009,Loss
strtoll/strtoull,342.433,0.572986,405.192ms,800000,30,4.8892e+09,2.228e+06,8.87247,Loss
