Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::from_chars,520.561,1.44951,162.425ms,200000,30,8.46217e+08,366403,5.83167,Win
std::from_chars,490.423,1.82393,170.026ms,200000,30,1.50958e+09,388919,6.19274,Loss
strtoll/strtoull,202.894,1.29198,855.316ms,200000,48,7.0807e+09,940070,14.9751,Loss
