Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,3975.88,0.492815,217.68ms,1887852,30,1.49403e+08,452830,Win
std::to_chars,1078.09,1.8897,884.069ms,1887852,30,2.98767e+10,1.66999e+06,Loss
