Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1642.05,0.35283,10.825ms,99823,30,1.25528e+06,57975.5,Win
fmt::format_to,1131.56,0.208117,15.659ms,99823,30,919689,84130.1,Loss
jeaiii::to_text,1115.61,0.281988,15.8461ms,99823,30,1.73708e+06,85333.3,Loss
std::to_chars,707.29,1.03554,23.9401ms,99823,30,5.82804e+07,134596,Loss
