Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,4201.84,0.370816,7.82285ms,188852,30,757882,42862.9,Win
jeaiii::to_text,2872.33,0.136934,11.351ms,188852,30,221165,62702.9,Loss
fmt::format_to,1332.1,0.246749,24.3331ms,188852,30,3.33887e+06,135202,Loss
std::to_chars,1217.46,0.167128,27.0397ms,188852,30,1.8338e+06,147934,Loss
