Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1622.67,2.46326,287.651ms,482789,48,2.34485e+09,283744,Win
fmt::format_to,1199.23,1.62082,175.789ms,482789,30,1.16172e+09,383932,Loss
