Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,1787.19,1.15198,0.593152ms,5677,30,36534.4,3029.33,Win
std::to_chars,1143.16,1.73372,0.873984ms,5677,30,202258,4736,Loss
