Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
std::from_chars,244.034,0.28397,0.29525ms,400,120,2364.54,1563.18,Win
strtoll/strtoull,185.737,1.93512,0.929292ms,400,240,379099,2053.82,Loss
