Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,173.387,1.30048,0.114583ms,100,120,6139.79,550.025,Win
std::from_chars,112.154,0.463599,0.86625ms,100,480,7459.26,850.325,Loss
strtoll/strtoull,76.2543,0.975908,0.239458ms,100,120,17876,1250.65,Loss
