Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
std::from_chars,292.155,0.863044,1.40008ms,400,480,60953.8,1305.71,Win
strtoll/strtoull,220.787,0.49782,0.752917ms,400,240,17755.3,1727.77,Loss
