Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,783.372,1.34893,180.38ms,800000,120,2.07112e+10,973917,Win
strtoll/strtoull,136.55,1.38753,2431.94ms,800000,240,1.44244e+12,5.58727e+06,Loss
