Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
strtoll/strtoull,68.4905,2.2949,2135.11ms,400000,240,3.92101e+12,5.56967e+06,Tie
std::from_chars,65.1037,1.96545,4271.44ms,400000,480,6.36607e+12,5.85941e+06,Tie
