Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,176.789,0.760588,1.0145ms,1000,120,202008,5394.42,Win
std::from_chars,120.594,1.70895,3.37521ms,1000,240,4.38352e+06,7908.17,Loss
